filepath|weather|severity
/data/MWSC/data/all/Clear/006_L_2359.png|['Clear']|['Light']
/data/MWSC/data/all/Foggy/2018-10-08_08-10-40_00750.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/021_L_3129.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/006_L_1589.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_000544_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_004949_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/015_L_0449.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_007145_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/013_L_8838.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/2018-02-17_10-19-14_00100.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_000342_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/021_L_0934.png|['Foggy', 'Snowy']|['Light']
/data/MWSC/data/all/Snowy/024_L_3470.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Snowy/025_L_0881.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Clear/HT_TEST_004097_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/025_L_1087.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_002460_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003165_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_002216_SZ_000.jpg|['Foggy']|['Light']
/data/MWSC/data/all/Rainy/GP010572_frame_000178_rgb_anon.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/019_L_1612.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/016_L_1448.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/015_L_0530.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/006_L_1271.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_006619_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/013_L_5592.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/018_L_0344.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Foggy/GOPR0477_frame_000492_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Rainy/012_L_1193.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/025_L_1504.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_004597_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/GP010176_frame_000447_rgb_anon.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/024_L_0776.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/015_L_0259.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_002140_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/012_L_3931.png|['Rainy', 'Snowy']|['Light']
/data/MWSC/data/all/Rainy/015_L_0773.png|['Rainy']|['Heavy']
/data/MWSC/data/all/Clear/2018-12-21_09-52-00_01900.png|['Snowy']|['Light']
/data/MWSC/data/all/Snowy/GP050176_frame_000469_rgb_anon.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TEST_003051_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_1222.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Clear/HT_TEST_009594_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/015_L_0823.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TEST_007396_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_001167_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/2018-02-10_14-56-31_00600.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/021_L_1337.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/016_L_2422.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0604_frame_000758_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_0207.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Foggy/2018-10-08_08-50-46_03200.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/HT_VAL_004283_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000921_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000434_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_000003_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/012_L_6780.png|['Rainy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_004294_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/027_L_2859.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_006988_SZ_002.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_004627_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/014_L_0244.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_004942_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/013_L_8481.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/019_L_1868.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/006_L_0235.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000595_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/016_L_0188.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/007_L_0523.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/013_L_7243.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/018_L_1049.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/019_L_1499.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/014_L_7424.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/2018-02-12_08-55-21_00040.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Foggy/GOPR0478_frame_000411_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/GP020400_frame_000084_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/012_L_2565.png|['Rainy', 'Snowy']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_003732_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/2019-05-02_16-08-30_00600.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2019-05-02_15-51-59_00930.png|['Clear']|['Light']
/data/MWSC/data/all/Foggy/2018-10-08_08-50-46_05400.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/2019-09-11_19-09-25_01920.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-02-10_16-35-33_00100.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_003131_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/012_L_1686.png|['Rainy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/GP010478_frame_000472_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/006_L_0097.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_0903.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/2018-02-12_13-34-10_00600.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_000454_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/GP010122_frame_000206_rgb_anon.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/GOPR0400_frame_000224_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/007_L_1480.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/2018-02-05_14-06-04_00400.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_0579.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_003486_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_005897_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/014_L_7061.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_000237_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_1036.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/GP010400_frame_000939_rgb_anon.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_003039_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/015_L_0275.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/2018-02-12_14-32-26_00330.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Clear/HT_TRAIN_004563_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0604_frame_000337_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003973_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GP010572_frame_000833_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_001033_SZ_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/002_L_8466.png|['Clear']|['Light']
/data/MWSC/data/all/Foggy/2018-10-08_08-50-46_07220.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/027_L_4461.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/021_L_3929.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_001460_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GP010402_frame_000036_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/021_L_5021.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/027_L_6011.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/018_L_1342.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Foggy/GOPR0478_frame_000255_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/025_L_0469.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/018_L_1446.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Clear/HT_TEST_001449_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_001545_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_003356_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/024_L_3120.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/HT_TEST_000971_SZ_032.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/014_L_6044.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/2018-02-17_10-12-46_00300.png|['Foggy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_004258_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/006_L_1619.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/2019-01-09_10-04-06_01050.png|['Snowy']|['Light']
/data/MWSC/data/all/Foggy/2018-10-08_08-50-46_08330.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_002020_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/027_L_6440.png|['Rainy']|['Light']
/data/MWSC/data/all/Foggy/GOPR0478_frame_000136_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/019_L_0899.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/019_L_0891.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/013_L_2952.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/017_L_6725.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-02-09_12-03-45_01200.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002690_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0478_frame_000049_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/019_L_0920.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/2018-12-11_09-43-25_00000.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Snowy/2018-02-06_13-52-45_00000.png|['Snowy']|['Light']
/data/MWSC/data/all/Snowy/017_L_4693.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/014_L_1571.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003008_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000431_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_007630_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0494_frame_000051_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/014_L_1678.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/021_L_6452.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/021_L_6356.png|['Foggy', 'Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_007220_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_002827_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_001416_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Foggy/GP010475_frame_000021_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/018_L_1381.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/024_L_5081.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Rainy/HT_TEST_003296_SZ_032.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Foggy/GP010478_frame_000186_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_000523_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/016_L_1756.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/021_L_4572.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GP010402_frame_000194_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/025_L_1548.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Foggy/GOPR0475_frame_000735_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/019_L_1219.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/015_L_0663.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/GP010496_frame_000525_rgb_anon.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/015_L_0972.png|['Rainy']|['Heavy']
/data/MWSC/data/all/Clear/GOPR0402_frame_000699_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/016_L_1559.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/GP020402_frame_000478_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_004265_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_009544_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/027_L_5567.png|['Foggy']|['Light']
/data/MWSC/data/all/Rainy/013_L_2131.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/016_L_1066.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/012_L_3434.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/HT_VAL_002618_GZ_002.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_000209_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_007244_SH_012.jpg|['Foggy']|['Moderate']
/data/MWSC/data/all/Foggy/2018-10-29_15-53-13_01800.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/018_L_0576.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/GP010573_frame_000999_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/2018-02-07_11-56-57_00590.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/015_L_0460.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/027_L_4987.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/2019-01-09_14-40-54_00850.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_VAL_000373_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_006212_SZ_002.jpg|['Rainy']|['Heavy']
/data/MWSC/data/all/Snowy/017_L_3111.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002780_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GP010402_frame_000183_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/015_L_0824.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_001366_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/013_L_3925.png|['Foggy']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_000229_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000736_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GP010402_frame_001026_rgb_ref_anon.png|['Foggy']|['Light']
/data/MWSC/data/all/Snowy/018_L_1473.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Snowy/017_L_0960.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-12-13_10-56-14_02600.png|['Snowy']|['Light']
/data/MWSC/data/all/Foggy/2018-10-29_15-09-31_01550.png|['Foggy']|['Heavy']
/data/MWSC/data/all/Clear/2018-02-08_13-19-43_00110.png|['Snowy']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_008375_SZ_002.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_009203_SZ_002.jpg|['Rainy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_TEST_006020_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/019_L_0424.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/GOPR0607_frame_000558_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_000617_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/2018-02-06_13-12-54_00800.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/GP050176_frame_000001_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GOPR0402_frame_001040_rgb_anon.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Clear/2019-09-11_17-36-19_00480.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/025_L_0281.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/027_L_2407.png|['Rainy', 'Snowy']|['Light']
/data/MWSC/data/all/Foggy/GP010478_frame_000271_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Rainy/012_L_7386.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TEST_006628_SZ_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_006029_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GP010496_frame_000165_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/GOPR0400_frame_000280_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Foggy/GOPR0478_frame_000923_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Snowy/024_L_5482.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Snowy/027_L_0955.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/002_L_2366.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003905_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Foggy/2018-10-08_08-50-46_07200.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TRAIN_001975_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/006_L_2477.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/GP020478_frame_000311_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/019_L_0141.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/012_L_0189.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/2018-02-09_12-37-51_00000.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_000110_SZ_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/007_L_2125.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_0847.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/2019-09-11_17-54-27_00270.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_003278_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Foggy/GOPR0478_frame_000148_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/006_L_2382.png|['Clear']|['Light']
/data/MWSC/data/all/Foggy/GOPR0477_frame_000732_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/2019-05-02_16-50-12_00090.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/019_L_0723.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/019_L_0383.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/HT_VAL_002299_GZ_002.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/014_L_1451.png|['Rainy']|['Moderate']
/data/MWSC/data/all/Snowy/GP030176_frame_000129_rgb_anon.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/012_L_4713.png|['Foggy', 'Snowy']|['Light']
/data/MWSC/data/all/Foggy/GOPR0477_frame_000845_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Rainy/GP010572_frame_000800_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/024_L_2219.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Foggy/2019-01-09_09-34-13_01500.png|['Snowy']|['Light']
/data/MWSC/data/all/Foggy/GOPR0478_frame_000559_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Rainy/012_L_6516.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/018_L_0617.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_VAL_002685_SZ_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_004611_SZ_002.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/019_L_0553.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/017_L_3094.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002425_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/024_L_2730.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Clear/GP010176_frame_000704_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/021_L_5900.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/HT_TEST_006551_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/012_L_0247.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Clear/2018-02-08_13-25-50_00000.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/2018-02-10_12-18-31_00100.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/007_L_2130.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_001161_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Snowy/018_L_0053.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Rainy/016_L_1903.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_001545_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/016_L_1942.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003753_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_VAL_000640_SZ_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Foggy/GOPR0475_frame_001006_rgb_anon.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Rainy/012_L_1820.png|['Rainy', 'Snowy']|['Light']
/data/MWSC/data/all/Clear/GOPR0477_frame_000653_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GP010402_frame_000932_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/007_L_0636.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/014_L_7905.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/2018-12-09_11-51-37_04000.png|['Rainy']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_003475_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_004885_SH_030.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/GP010572_frame_000911_rgb_anon.png|['Rainy']|['Light']
/data/MWSC/data/all/Foggy/2018-10-29_15-46-53_02000.png|['Foggy']|['Moderate']
/data/MWSC/data/all/Clear/002_L_6477.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_003484_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/007_L_3491.png|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002568_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/GP030402_frame_000094_rgb_ref_anon.png|['Clear']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_003628_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/019_L_1469.png|['Foggy', 'Snowy']|['Moderate']
/data/MWSC/data/all/Foggy/2018-10-29_15-15-15_01560.png|['Foggy']|['Heavy']
/data/MWSC/data/all/Rainy/HT_TEST_002373_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/HT_TEST_003543_SH_012.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/018_L_0524.png|['Snowy']|['Moderate']
/data/MWSC/data/all/Snowy/017_L_4456.png|['Snowy']|['Light']
/data/MWSC/data/all/Snowy/2019-01-09_11-15-11_00900.png|['Snowy']|['Heavy']
/data/MWSC/data/all/Snowy/017_L_1314.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/002_L_7180.png|['Clear']|['Light']
/data/MWSC/data/all/Snowy/017_L_5252.png|['Snowy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_000866_SH_000.jpg|['Clear']|['Light']
/data/MWSC/data/all/Rainy/015_L_0504.png|['Rainy']|['Light']
/data/MWSC/data/all/Snowy/027_L_0511.png|['Foggy']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_001799_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TEST_005805_SH_010.jpg|['Clear']|['Light']
/data/MWSC/data/all/Clear/HT_TRAIN_002485_SH_000.jpg|['Rainy']|['Light']
/data/MWSC/data/all/Rainy/014_L_4787.png|['Rainy']|['Light']
